rowid,kepid,tce_plnt_num,tce_period,tce_period_err,tce_time0,tce_time0_err,tce_duration,tce_duration_err,av_training_set
4182,5966322,1,60.928300,7.103950000e-05,2.45501e+06,1.051630000e-03,6.3360,1.9130000e-01,PC
4183,6025124,1,26.837700,4.785900000e-06,2.45499e+06,1.569540000e-04,1.6430,1.9670000e-02,PC
4184,6025174,1,171.031000,3.644370000e-03,2.45513e+06,1.563980000e-02,11.4600,3.2600000e+00,PC
4185,6062766,2,1.368150,1.341570000e-05,2.45496e+06,2.228910000e-03,3.4070,8.7170000e-01,NTP
4186,6062929,1,22.133400,8.582360000e-05,2.45499e+06,3.071400000e-03,2.0490,3.2880000e-01,PC
4187,6063190,1,2.385270,3.236010000e-05,2.45497e+06,7.527180000e-03,9.5870,1.3480000e+01,NTP
4188,5688683,1,2.790650,4.862590000e-06,2.45497e+06,6.782300000e-04,0.8140,4.8390000e-02,PC
4189,5688683,2,4.449070,1.845150000e-05,2.45496e+06,2.779910000e-03,1.5320,9.6010000e-02,PC
4190,5688790,1,8.073970,3.063140000e-05,2.45497e+06,3.776360000e-03,2.0770,1.0570000e+00,PC
4191,5688910,1,25.873200,1.606110000e-04,2.45498e+06,6.296990000e-03,5.4660,1.0420000e+00,PC
4192,5709725,1,86.494800,4.321660000e-04,2.45501e+06,4.020520000e-03,7.2340,9.8200000e-01,PC
4193,5709725,2,3.701770,7.855050000e-06,2.45496e+06,1.436920000e-03,2.7260,2.6170000e-01,PC
4194,5727964,1,1.630120,3.066950000e-06,2.45497e+06,5.210730000e-04,1.0030,2.7080000e-02,NTP
4195,5728139,1,5.334080,1.019630000e-06,2.45496e+06,1.402470000e-04,6.3300,1.7440000e-02,PC
4196,5781774,1,0.653984,6.534010000e-06,2.45496e+06,1.990610000e-03,1.9110,1.0590000e+00,NTP
4197,5781774,2,1.807310,1.400230000e-05,2.45497e+06,4.521690000e-03,8.4750,1.4710000e+01,NTP
4198,5781841,1,1.692920,9.106000000e-06,2.45497e+06,1.330950000e-03,4.4280,8.1750000e-01,NTP
4199,5781841,2,4.654810,1.614390000e-05,2.45496e+06,2.088960000e-03,15.0000,2.1800000e+00,NTP
4200,5801571,1,0.838598,5.801840000e-07,2.45497e+06,9.236780000e-05,1.0360,2.0220000e-02,PC
4201,5817243,1,1.468320,1.494190000e-05,2.45496e+06,4.096750000e-03,4.6810,4.6330000e+00,NTP
4202,5866724,1,5.859940,2.485980000e-06,2.45497e+06,3.040680000e-04,4.0400,4.4060000e-02,PC
4203,5866724,2,2.154900,2.181850000e-06,2.45497e+06,5.087400000e-04,3.0820,4.4920000e-02,PC
4204,5903749,1,18.976400,1.087540000e-04,2.45497e+06,4.623280000e-03,2.1940,8.3880000e-01,PC
4205,5903749,2,6.347210,4.446720000e-05,2.45497e+06,5.193220000e-03,2.9850,2.6840000e-01,PC
4206,5904699,1,0.604320,0.000000000e+00,2.45496e+06,0.000000000e+00,2.0000,0.0000000e+00,NTP
4207,5956342,1,17.029000,7.129510000e-05,2.45498e+06,3.437620000e-03,4.6160,7.8010000e-01,PC
4208,5956342,2,6.846150,3.275930000e-05,2.45497e+06,3.698130000e-03,3.5830,4.4140000e-01,PC
4209,5966810,1,247.878000,3.896490000e-03,2.45497e+06,1.141210000e-02,19.2100,8.8060000e-01,PC
4210,5972334,1,15.358800,2.519320000e-06,2.45497e+06,1.305060000e-04,4.1780,1.4520000e-02,PC
4211,5985713,1,8.952940,5.956190000e-05,2.45497e+06,5.168170000e-03,2.9630,4.1100000e-01,PC
4212,6026438,1,5.476620,1.203920000e-05,2.45497e+06,1.601830000e-03,2.4340,1.6220000e-01,PC
4213,6026438,2,24.210000,2.421570000e-04,2.45497e+06,8.605040000e-03,4.3610,4.4020000e-01,PC
4214,6026438,3,16.934600,1.561990000e-04,2.45497e+06,7.285570000e-03,3.5350,4.0590000e-01,PC
4215,6046540,1,7.340720,6.907720000e-07,2.45497e+06,7.353670000e-05,3.0820,1.0520000e-02,PC
4216,6063220,1,4.603570,3.169440000e-06,2.45497e+06,4.591600000e-04,2.3670,2.5970000e-02,PC
4217,6063322,1,7.209560,6.156640000e-05,2.45496e+06,6.465040000e-03,16.2500,3.1390000e+00,NTP
4218,6063322,2,349.114000,8.306240000e-03,2.45502e+06,1.598130000e-02,14.8900,2.6100000e+00,NTP
4219,5688997,1,23.870400,3.624650000e-04,2.45497e+06,1.255710000e-02,3.4620,6.0170000e-02,PC
4220,5689351,1,13.767100,2.370770000e-05,2.45497e+06,1.348020000e-03,2.8480,1.6630000e-01,PC
4221,5689351,2,87.090600,2.857330000e-04,2.45502e+06,2.615940000e-03,6.3510,5.0630000e-01,PC
4222,5689351,3,8.348180,2.511560000e-05,2.45497e+06,2.223070000e-03,3.0170,3.2970000e-01,PC
4223,5709906,1,3.391590,3.382270000e-05,2.45497e+06,6.538870000e-03,3.2790,2.3740000e-01,PC
4224,5710069,1,36.258000,4.292210000e-04,2.45498e+06,9.835850000e-03,6.0540,1.9520000e+00,PC
4225,5866724,3,8.131210,1.447230000e-05,2.45497e+06,1.323240000e-03,4.2530,6.0190000e-02,PC
4226,5868793,1,4.838190,4.614920000e-05,2.45497e+06,4.813660000e-03,1.3840,8.4100000e-01,PC
4227,5956342,3,67.831500,7.938620000e-04,2.45503e+06,9.244210000e-03,7.2160,2.2040000e+00,PC
4228,5956342,4,43.130400,3.518190000e-04,2.45500e+06,7.041430000e-03,3.1940,1.3870000e+00,PC
4229,5956656,1,1.224880,4.870510000e-06,2.45496e+06,1.123830000e-03,1.6120,6.2240000e-02,PC
4230,5972334,2,2.418380,2.597790000e-06,2.45497e+06,5.649040000e-04,2.0110,6.4830000e-02,PC
4231,5972334,3,0.708602,5.132070000e-06,2.45496e+06,1.083830000e-03,1.4290,2.6880000e-01,PC
4232,5972334,4,38.652300,3.380090000e-04,2.45500e+06,7.250150000e-03,5.8830,9.7260000e-01,PC
4233,5976413,1,3.306330,4.277500000e-05,2.45497e+06,7.985670000e-03,16.5900,2.1190000e+01,NTP
4234,5987529,1,485.875000,1.493920000e-02,2.45526e+06,1.779400000e-02,4.1210,8.3050000e+00,NTP
4235,6026737,1,10.174900,8.703400000e-05,2.45497e+06,6.742090000e-03,4.2750,2.9770000e-01,PC
4236,6026737,2,3.750270,2.767430000e-05,2.45497e+06,4.807700000e-03,2.9080,1.9490000e-01,PC
4237,6026924,1,56.645700,6.079480000e-04,2.45497e+06,9.419200000e-03,15.3500,6.0700000e-01,PC
4238,6028860,1,0.844017,5.531890000e-06,2.45496e+06,9.331460000e-04,0.8787,3.8540000e-02,PC
4239,6047072,1,4.271000,1.198790000e-05,2.45497e+06,1.909110000e-03,2.2460,1.5500000e-01,PC
4240,6063322,3,4.806880,9.361690000e-05,2.45497e+06,1.380920000e-02,14.6900,9.4220000e+00,NTP
4241,5689351,4,6.195490,1.885950000e-05,2.45497e+06,2.143320000e-03,2.9390,1.3420000e-01,PC
4242,5689351,5,3.250600,8.418980000e-06,2.45497e+06,1.513840000e-03,2.2280,2.9920000e-01,PC
4243,5693165,1,3.495690,3.700480000e-05,2.45497e+06,6.569730000e-03,5.4920,1.5250000e+00,NTP
4244,5716244,1,1.330230,5.426930000e-06,2.45497e+06,2.195140000e-03,2.9980,3.4360000e-01,NTP
4245,5784777,1,5.339050,6.742100000e-06,2.45497e+06,8.656840000e-04,1.6410,1.0300000e-01,PC
4246,5785279,1,0.909056,2.959290000e-05,2.45497e+06,7.021220000e-03,1.3650,4.3140000e-01,PC
4247,5785707,2,0.912563,1.367270000e-05,2.45496e+06,3.297940000e-03,1.8530,1.3700000e+00,NTP
4248,5819013,1,4.018100,4.062020000e-05,2.45496e+06,6.923490000e-03,6.8350,1.1170000e-01,NTP
4249,5871985,1,213.259000,1.482440000e-03,2.45510e+06,5.772440000e-03,8.9000,3.5550000e-01,PC
4250,5905234,1,0.691624,5.194630000e-05,2.45497e+06,1.512760000e-02,2.2210,1.3390000e+01,NTP
4251,5956656,2,46.245700,6.313070000e-04,2.45497e+06,1.084450000e-02,5.3340,1.8090000e+00,PC
4252,5957093,1,4.443990,1.093990000e-04,2.45496e+06,1.645820000e-02,14.0800,6.7530000e+00,NTP
4253,5957093,2,1.481690,1.521020000e-05,2.45496e+06,4.358210000e-03,4.6820,1.5260000e+00,NTP
4254,5977470,1,140.253000,2.082220000e-03,2.45501e+06,1.189360000e-02,7.1270,9.3690000e-01,PC
4255,5988140,1,2.906920,7.662100000e-06,2.45497e+06,1.723650000e-03,3.0720,7.4840000e-02,NTP
4256,6029239,1,8.512040,3.943420000e-06,2.45497e+06,3.647290000e-04,2.2020,4.0000000e-02,PC
4257,6048024,1,62.815800,3.945180000e-05,2.45498e+06,5.002520000e-04,2.6550,4.9340000e-02,PC
4258,5695396,1,16.092000,9.956670000e-06,2.45497e+06,4.959630000e-04,2.8910,7.7130000e-02,PC
4259,5695396,2,25.517100,1.645780000e-04,2.45499e+06,5.189860000e-03,5.0680,2.0080000e-01,PC
4260,5716932,1,56.493400,2.757780000e-04,2.45498e+06,4.010130000e-03,8.5580,4.8080000e-01,PC
4261,5730445,1,33.358600,8.137570000e-05,2.45497e+06,1.997130000e-03,1.7930,4.7200000e-01,PC
4262,5739204,2,0.905592,5.196570000e-06,2.45496e+06,1.943230000e-03,2.2990,1.6310000e+00,NTP
4263,5786676,1,11.954800,8.734100000e-06,2.45498e+06,6.118720000e-04,2.2940,1.0360000e-01,PC
4264,5893839,3,0.602115,8.403950000e-06,2.45496e+06,4.376120000e-03,1.3370,2.2450000e-01,NTP
4265,5905822,1,6.992040,3.643950000e-05,2.45497e+06,3.862270000e-03,4.7750,1.0680000e-01,PC
4266,5906426,1,13.903300,7.524670000e-05,2.45498e+06,4.475630000e-03,3.3560,5.8000000e-01,PC
4267,5959719,1,6.738060,3.612490000e-05,2.45497e+06,4.017750000e-03,2.5320,1.5850000e-01,PC
4268,5959719,2,13.060100,1.159660000e-04,2.45498e+06,7.018130000e-03,3.3440,2.2010000e-01,PC
4269,5959753,1,8.308660,1.107030000e-05,2.45497e+06,1.038350000e-03,3.2410,2.6640000e-01,PC
4270,5959837,1,1.578340,2.301300000e-05,2.45496e+06,1.048550000e-02,1.9140,4.6790000e-01,NTP
4271,6029239,2,5.518290,3.617510000e-05,2.45497e+06,4.672680000e-03,2.6990,1.4250000e-01,PC
4272,6048411,1,697.901000,1.033730000e-02,2.45499e+06,1.551530000e-02,8.4690,1.3750000e+00,NTP
4273,6049190,1,70.468200,2.853430000e-04,2.45502e+06,3.391870000e-03,6.6570,7.2790000e-01,PC
4274,5695524,1,59.771000,1.777250000e-04,2.45498e+06,2.440750000e-03,4.4130,6.4710000e-01,PC
4275,5695615,1,5.416880,6.243330000e-05,2.45497e+06,8.542540000e-03,4.1830,5.4420000e-01,PC
4276,5718385,1,421.819000,7.769460000e-03,2.45517e+06,1.075260000e-02,10.7400,6.4530000e-01,NTP
4277,5768816,1,47.987400,1.852100000e-04,2.45499e+06,3.146120000e-03,5.3740,2.4200000e-01,PC
4278,5769810,1,8.973760,4.537970000e-05,2.45497e+06,3.946880000e-03,2.0230,1.5720000e-01,PC
4279,5787131,1,24.436800,2.509890000e-04,2.45497e+06,9.257500000e-03,6.4520,1.2060000e+00,PC
4280,5802637,1,7.342370,4.090710000e-05,2.45496e+06,4.603220000e-03,2.3090,5.5550000e-01,PC
4281,5819801,1,11.830000,1.305150000e-04,2.45497e+06,8.647490000e-03,5.2740,4.2670000e-01,PC
4282,5819807,1,2.101890,1.557560000e-04,2.45496e+06,3.744020000e-02,6.1860,2.7330000e+01,NTP
4283,5873209,1,0.529220,6.935240000e-04,2.45496e+06,2.560320000e-01,3.8940,6.9120000e+02,NTP
4284,5906502,2,3.346120,3.592080000e-05,2.45497e+06,6.955720000e-03,6.6410,2.2370000e+00,NTP
4285,5906694,1,13.062500,5.203430000e-05,2.45498e+06,3.236830000e-03,3.3510,1.8300000e-01,PC
4286,5978154,1,0.977298,3.125320000e-05,2.45497e+06,9.369760000e-03,4.4120,2.9580000e+01,NTP
4287,5978170,1,5.688720,3.537620000e-05,2.45496e+06,4.604440000e-03,2.6920,1.6690000e-01,PC
4288,5990915,1,2.725260,1.734360000e-05,2.45496e+06,2.729190000e-03,7.0240,1.1130000e+00,NTP
4289,6032497,1,16.329800,3.402360000e-05,2.45498e+06,1.727980000e-03,5.9320,4.0050000e-01,PC
4290,6056992,1,10.431100,2.534140000e-06,2.45497e+06,2.070820000e-04,3.8470,1.5810000e-02,PC
4291,6065699,1,1.329130,5.249550000e-06,2.45497e+06,7.376480000e-04,2.5080,4.6970000e-02,NTP
4292,5721632,1,0.656426,2.205520000e-05,2.45497e+06,3.850610000e-03,4.1600,2.0160000e+01,NTP
4293,5730867,2,1.529450,1.721710000e-05,2.45496e+06,3.558770000e-03,4.6090,2.1010000e+00,NTP
4294,5769810,2,6.787950,3.987090000e-05,2.45497e+06,4.435880000e-03,2.5850,5.0990000e-01,PC
4295,5770074,1,63.038300,2.249460000e-04,2.45500e+06,3.008910000e-03,7.3220,6.4730000e-01,PC
4296,5873209,2,5.203790,9.025830000e-05,2.45497e+06,1.199840000e-02,1.7250,5.8310000e-01,NTP
4297,5938970,1,125.413000,3.853050000e-04,2.45503e+06,2.511070000e-03,2.2380,5.5980000e-01,PC
4298,5978361,1,9.178560,1.162380000e-05,2.45497e+06,9.930680000e-04,2.1400,2.4690000e-01,PC
4299,5978436,1,2.274070,1.923950000e-05,2.45496e+06,3.662120000e-03,7.2850,3.3290000e+00,NTP
4300,5978559,1,95.608500,8.151370000e-04,2.45497e+06,6.444760000e-03,7.9000,1.0600000e+00,PC
4301,6033602,1,33.294700,3.942430000e-04,2.45497e+06,9.299450000e-03,2.8740,6.8820000e-01,NTP
4302,6033640,1,726.647000,1.227510000e-02,2.45497e+06,1.173010000e-02,11.7000,3.9270000e-01,NTP
4303,6034945,1,9.115000,3.302300000e-05,2.45497e+06,2.867250000e-03,4.5730,4.1780000e-01,PC
4304,5772411,1,4.187250,5.008720000e-05,2.45497e+06,7.022410000e-03,9.4670,1.6600000e+00,NTP
4305,5821056,3,0.517822,0.000000000e+00,2.45496e+06,0.000000000e+00,1.5000,0.0000000e+00,NTP
4306,5821165,2,0.903300,1.086800000e-05,2.45497e+06,4.273340000e-03,3.4060,5.8570000e+00,NTP
4307,5821557,1,497.618000,0.000000000e+00,2.45496e+06,0.000000000e+00,6.0000,0.0000000e+00,NTP
4308,5876360,1,1.050780,7.454920000e-06,2.45497e+06,1.114650000e-03,0.9610,3.6130000e-01,NTP
4309,5895158,1,1.093650,3.456040000e-06,2.45497e+06,7.015710000e-04,1.4120,3.4110000e-02,PC
4310,5940165,1,9.304150,1.990890000e-05,2.45497e+06,1.677290000e-03,1.9830,1.0060000e-01,PC
4311,5940273,1,0.735259,7.942570000e-06,2.45496e+06,9.818940000e-04,2.5330,6.3390000e-01,NTP
4312,5960899,4,0.726877,1.028220000e-05,2.45496e+06,3.118020000e-03,2.3190,9.9860000e-01,NTP
4313,5991936,2,0.807654,1.059650000e-05,2.45496e+06,1.510430000e-03,1.5190,2.7500000e-01,NTP
4314,6035124,1,3.856920,8.413240000e-06,2.45497e+06,1.450180000e-03,2.0320,2.9620000e-01,PC
4315,6035335,3,0.986325,9.708390000e-06,2.45497e+06,1.460890000e-03,3.0240,6.5010000e-01,NTP
4316,5731623,1,3.261770,8.099060000e-07,2.45496e+06,1.434360000e-04,1.3150,6.2490000e-02,PC
4317,5732026,1,355.884000,6.405310000e-03,2.45528e+06,1.148930000e-02,10.2500,4.0670000e-01,NTP
4318,5772452,1,283.456000,2.078840000e-02,2.45522e+06,5.231720000e-02,14.5000,1.8990000e+00,NTP
4319,5773121,1,0.524187,3.999270000e-06,2.45496e+06,6.171380000e-04,1.1830,1.2570000e-01,PC
4320,5791986,1,15.229000,1.756530000e-05,2.45498e+06,9.074380000e-04,2.4880,2.5620000e-01,PC
4321,5791986,2,24.674600,7.318420000e-05,2.45498e+06,2.388120000e-03,3.1190,6.2820000e-01,PC
4322,5878506,1,11.768700,6.640260000e-05,2.45497e+06,4.273770000e-03,1.1060,7.5880000e-01,NTP
4323,5962262,1,8.617450,6.312830000e-05,2.45497e+06,5.928110000e-03,2.7680,2.4880000e-01,PC
4324,6037187,1,41.806000,2.227210000e-04,2.45498e+06,4.351570000e-03,5.9830,8.0780000e-01,PC
4325,6037581,1,9.599930,2.083870000e-05,2.45497e+06,1.668860000e-03,4.3310,1.5630000e-01,PC
4326,6058006,2,1.491720,1.371240000e-05,2.45496e+06,2.039020000e-03,3.9750,1.0500000e+00,NTP
4327,5722895,1,1.928190,1.155870000e-05,2.45497e+06,2.771370000e-03,3.5020,3.1880000e-01,NTP
4328,5722895,3,2.686940,4.785460000e-05,2.45497e+06,9.569590000e-03,7.4770,7.4200000e+00,NTP
4329,5732862,1,1.677140,2.859360000e-05,2.45496e+06,7.144180000e-03,9.6310,2.8210000e+01,NTP
4330,5774349,1,15.655700,3.233500000e-05,2.45497e+06,1.664000000e-03,3.9460,4.0420000e-01,PC
4331,5774375,1,1.550270,1.383950000e-05,2.45497e+06,4.446860000e-03,4.5820,1.2110000e-01,NTP
4332,5792202,1,31.330500,3.207970000e-05,2.45499e+06,8.438840000e-04,4.9060,1.0150000e-01,PC
4333,5792202,2,15.335300,1.669820000e-05,2.45498e+06,8.764880000e-04,3.5740,2.4370000e-01,PC
4334,5792202,3,6.546310,1.917440000e-05,2.45497e+06,2.247810000e-03,3.2760,1.8560000e-01,PC
4335,5809890,1,1.269100,1.561550000e-06,2.45497e+06,3.274950000e-04,1.4410,6.7690000e-02,PC
4336,5809890,2,2.853120,4.058130000e-06,2.45497e+06,7.380180000e-04,1.3830,5.0730000e-02,PC
4337,5809954,1,137.864000,2.244490000e-04,2.45501e+06,1.407660000e-03,1.4360,4.0000000e-01,PC
4338,5880320,1,12.109700,5.966510000e-05,2.45497e+06,3.911180000e-03,6.0220,3.3830000e-01,PC
4339,5896353,1,1.271690,6.610970000e-06,2.45496e+06,2.396800000e-03,4.3000,2.8140000e+00,NTP
4340,5941160,1,8.594810,2.005540000e-05,2.45497e+06,1.789390000e-03,3.2110,2.5550000e-01,PC
4341,5941160,2,10.222200,3.202860000e-05,2.45497e+06,2.423160000e-03,1.2050,1.7210000e-01,PC
4342,5963556,1,2.328920,3.311060000e-05,2.45496e+06,7.984050000e-03,5.1090,6.3320000e-01,NTP
4343,6037581,2,20.678800,6.190790000e-05,2.45498e+06,2.338500000e-03,4.6250,4.5360000e-01,PC
4344,6037581,3,2.024820,7.883590000e-06,2.45497e+06,1.897100000e-03,2.7080,2.4540000e-01,PC
4345,6037612,1,2.520770,1.377780000e-05,2.45497e+06,2.289220000e-03,7.4080,2.4690000e+00,NTP
4346,6067545,1,550.858000,7.414370000e-03,2.45514e+06,9.909470000e-03,14.7200,1.1220000e+00,PC
4347,5705411,2,4.146930,4.696520000e-05,2.45497e+06,8.139530000e-03,14.3800,1.6970000e-01,NTP
4348,5735248,2,3.660760,6.081630000e-05,2.45497e+06,1.132180000e-02,14.2400,1.2900000e+01,NTP
4349,5735762,1,9.673950,5.552650000e-06,2.45497e+06,4.596410000e-04,3.3160,9.6830000e-02,PC
4350,5792202,4,269.291000,3.016370000e-03,2.45512e+06,7.604520000e-03,10.5800,1.0970000e+00,PC
4351,5792656,1,0.926753,8.010800000e-06,2.45497e+06,1.549910000e-03,3.2100,6.7950000e-01,NTP
4352,5856571,1,9.590720,1.189780000e-05,2.45497e+06,9.501450000e-04,3.4260,2.1890000e-01,PC
4353,5880320,2,4.757920,2.209370000e-05,2.45497e+06,3.257400000e-03,4.5760,1.1590000e-01,PC
4354,5880320,3,8.193480,6.835990000e-05,2.45497e+06,6.334760000e-03,4.8090,2.6080000e-01,PC
4355,5880320,4,20.496600,2.152890000e-04,2.45498e+06,8.748530000e-03,6.4020,7.6100000e-01,PC
4356,5963582,1,25.543400,2.087870000e-04,2.45497e+06,6.804730000e-03,8.4220,4.2550000e-01,PC
4357,5963591,1,146.936000,2.141940000e-03,2.45502e+06,1.168330000e-02,11.5400,1.0820000e+00,NTP
4358,5980208,1,0.789152,4.140150000e-06,2.45496e+06,7.134190000e-04,1.0600,3.9880000e-02,PC
4359,6020753,1,4.069410,3.740810000e-06,2.45497e+06,6.281030000e-04,2.0500,4.1860000e-02,PC
4360,6020753,2,16.282500,2.440610000e-05,2.45496e+06,1.226970000e-03,2.9140,1.3340000e-01,PC
4361,6058816,1,73.750200,5.244010000e-04,2.45502e+06,5.967850000e-03,13.2800,1.0320000e+00,PC
4362,6058816,2,4.748380,5.251590000e-05,2.45497e+06,8.010860000e-03,4.6830,3.0780000e-01,PC
4363,5705819,1,8.779980,2.544250000e-05,2.45497e+06,2.273600000e-03,3.1020,5.5390000e-01,PC
4364,5735762,2,4.778010,3.563290000e-06,2.45497e+06,5.340310000e-04,2.9760,8.2940000e-02,PC
4365,5735762,3,42.896200,1.226190000e-04,2.45498e+06,2.102900000e-03,5.6750,2.9430000e-01,PC
4366,5792900,2,2.980860,3.820990000e-05,2.45497e+06,7.869120000e-03,8.6140,5.0300000e+00,NTP
4367,5793275,1,535.862000,2.134590000e-02,2.45497e+06,2.921790000e-02,11.7400,2.7070000e+00,PC
4368,5794038,1,0.702979,1.035910000e-05,2.45496e+06,2.715960000e-03,2.1610,3.6340000e-01,NTP
4369,5810197,1,459.163000,8.740000000e-03,2.45509e+06,1.305190000e-02,4.9950,8.9440000e+00,NTP
4370,5857540,1,13.628000,4.768810000e-05,2.45497e+06,3.097020000e-03,2.9400,4.6050000e-01,PC
4371,5880661,1,3.255600,2.380090000e-05,2.45497e+06,4.006220000e-03,5.2760,5.2470000e-01,NTP
4372,5942093,1,14.387300,1.897440000e-05,2.45496e+06,1.221660000e-03,1.4380,3.0310000e-01,PC
4373,5942808,1,2.935350,3.429440000e-06,2.45497e+06,6.389300000e-04,1.4360,1.7840000e-01,PC
4374,5964069,2,0.813346,1.674720000e-05,2.45497e+06,4.979120000e-03,2.4370,5.7010000e+00,NTP
4375,5980783,1,37.304100,3.427790000e-04,2.45497e+06,8.360080000e-03,6.5840,1.3430000e+00,PC
4376,6021193,1,11.932100,5.704120000e-05,2.45498e+06,3.887870000e-03,6.2830,2.6500000e-01,PC
4377,6039039,1,1.119170,8.794330000e-06,2.45497e+06,2.589180000e-03,3.7650,1.8240000e+00,NTP
4378,6059860,1,6.631540,6.637340000e-05,2.45497e+06,7.008390000e-03,15.2400,2.7610000e+00,NTP
4379,6060203,1,1.022680,4.290420000e-06,2.45497e+06,9.601430000e-04,1.3420,7.3950000e-02,PC
4380,6068947,1,0.573002,3.361510000e-06,2.45496e+06,3.871980000e-04,0.5908,3.0810000e-02,NTP
4381,5705927,3,0.806124,1.083070000e-05,2.45496e+06,3.117990000e-03,2.2750,7.2190000e-01,NTP
4382,5775129,1,3.848240,1.365160000e-05,2.45496e+06,2.294720000e-03,2.0270,5.4450000e-01,PC
4383,5812701,1,17.855200,1.325880000e-06,2.45498e+06,6.069740000e-05,7.4340,4.7130000e-03,PC
4384,5812960,1,18.492300,2.296840000e-05,2.45497e+06,1.010440000e-03,3.5260,4.2820000e-01,PC
4385,5859725,1,18.981700,2.459420000e-04,2.45497e+06,1.059830000e-02,4.6950,3.2310000e-01,PC
4386,5881120,1,4.850190,3.316150000e-05,2.45497e+06,4.986450000e-03,4.1800,1.7150000e-01,PC
4387,5881688,1,4.190420,1.291170000e-06,2.45497e+06,2.131010000e-04,2.8120,7.7930000e-02,PC
4388,5942808,2,0.626283,3.441460000e-06,2.45496e+06,5.442020000e-04,1.1640,6.6380000e-02,PC
4389,5942949,1,57.292800,6.813940000e-04,2.45498e+06,9.478300000e-03,6.1210,5.7840000e-01,PC
4390,5946568,1,3.564540,1.629540000e-05,2.45497e+06,2.706880000e-03,2.1030,9.9420000e-02,PC
4391,5981058,1,27.764400,6.308230000e-04,2.45497e+06,1.922580000e-02,17.3700,1.1250000e+00,PC
4392,6021193,2,7.542320,3.855170000e-05,2.45497e+06,4.014430000e-03,4.7410,1.7880000e-01,PC
4393,6021193,3,3.614580,2.455730000e-05,2.45497e+06,4.583430000e-03,3.3490,2.1600000e-01,PC
4394,6021275,1,6.414930,1.138430000e-05,2.45497e+06,1.321860000e-03,3.2620,5.9670000e-02,PC
4395,6021275,2,18.010200,4.108790000e-05,2.45498e+06,1.845320000e-03,2.9320,1.1250000e-01,PC
4396,6041734,1,24.339500,1.044820000e-04,2.45497e+06,3.820780000e-03,3.2310,6.2140000e-01,PC
4397,6041734,2,76.537200,6.431640000e-04,2.45500e+06,7.549250000e-03,5.6590,1.2170000e+00,PC
4398,5706595,1,4.579540,1.898360000e-05,2.45497e+06,2.939670000e-03,3.2190,3.1090000e-01,PC
4399,5706595,2,19.023200,1.052490000e-04,2.45497e+06,4.390430000e-03,3.4470,7.3350000e-01,PC
4400,5725312,1,0.604876,5.453080000e-06,2.45496e+06,1.937870000e-03,2.1650,1.7460000e+00,NTP
4401,5779724,1,390.407000,5.036350000e-03,2.45523e+06,1.040450000e-02,16.3900,4.0350000e-01,NTP
4402,5794240,1,2.455240,9.367450000e-08,2.45496e+06,1.885440000e-05,1.8190,4.2450000e-03,PC
4403,5794339,1,459.319000,0.000000000e+00,2.45509e+06,0.000000000e+00,4.5000,0.0000000e+00,NTP
4404,5794379,1,12.718100,2.327080000e-05,2.45497e+06,1.473330000e-03,3.2640,2.3490000e-01,PC
4405,5794379,2,36.066000,9.743210000e-05,2.45500e+06,2.258640000e-03,4.3780,3.9720000e-01,PC
4406,5794570,1,5.448320,2.228970000e-06,2.45497e+06,2.839820000e-04,2.2210,3.1670000e-02,PC
4407,5860968,1,122.356000,3.979090000e-03,2.45497e+06,2.336760000e-02,12.1800,1.3390000e+00,PC
4408,5864975,1,98.717900,1.905030000e-04,2.45496e+06,1.710420000e-03,6.3840,2.1280000e-01,PC
4409,5865654,1,23.955300,1.790690000e-04,2.45498e+06,6.188370000e-03,3.2150,2.8000000e-01,PC
4410,7100673,1,3.951230,1.216940000e-05,2.45497e+06,2.032480000e-03,2.6290,6.5920000e-02,PC
4411,7100673,2,5.992680,2.270100000e-05,2.45496e+06,2.721470000e-03,2.6640,2.8200000e-01,PC
4412,7100673,3,2.892210,1.179650000e-05,2.45497e+06,2.381210000e-03,2.6170,1.1000000e-01,PC
4413,7115450,1,0.566842,2.275160000e-05,2.45496e+06,3.405600000e-03,1.8700,6.9060000e-01,NTP
4414,7115463,1,0.566762,1.241190000e-05,2.45496e+06,3.123530000e-03,1.7650,1.1070000e+00,NTP
4415,7115499,1,0.566788,0.000000000e+00,2.45496e+06,0.000000000e+00,2.0000,0.0000000e+00,NTP
4416,7115530,1,0.566766,1.690080000e-04,2.45496e+06,4.050270000e-02,1.7080,1.8570000e+01,NTP
4417,7115550,1,0.566802,7.853000000e-06,2.45496e+06,2.390580000e-03,1.7310,3.3260000e+00,NTP
4418,7117710,1,0.566804,7.689230000e-06,2.45496e+06,1.909960000e-03,2.0080,8.7850000e-01,NTP
4419,7117723,1,0.566798,0.000000000e+00,2.45496e+06,0.000000000e+00,1.5000,0.0000000e+00,NTP
4420,7118167,1,0.870430,1.188150000e-05,2.45496e+06,4.887980000e-03,3.0960,5.2270000e+00,NTP
4421,7137213,1,28.643400,2.197590000e-05,2.45497e+06,5.879320000e-04,0.9259,4.1700000e-02,PC
4422,7198791,1,0.566767,2.760740000e-03,2.45496e+06,4.948230000e-01,1.1800,9.3590000e+00,NTP
4423,7198817,1,0.566799,5.417720000e-06,2.45496e+06,1.118650000e-03,1.8540,3.8380000e-01,NTP
